player1, player2, winner, threads, termination_condition, ucb_c, gamma, epsilon, moves, capture_reward, rollout_capture
RandomPlayer, POMCP,1,1,1000,1,0.95,0.005, [{4 9 false} {23 18 false} {3 8 false} {18 13 false} {9 13 true} {22 17 false} {13 17 true} {21 17 true} {1 6 false} {17 12 false} {6 12 true} {24 19 false} {0 5 false} {19 14 false} {8 14 true} {20 15 false} {5 10 false}],0.2
RandomPlayer, POMCP,0,1,1000,1,0.95,0.005, [{4 9 false} {21 16 false} {3 8 false} {16 11 false} {2 7 false} {11 7 true} {1 7 true} {23 18 false} {0 5 false} {22 17 false} {5 10 false} {24 19 false} {7 12 false} {18 12 true} {8 12 true} {19 14 false} {10 15 false}],0.2
RandomPlayer, POMCP,1,1,1000,1,0.95,0.005, [{2 7 false} {21 16 false} {4 9 false} {16 11 false} {7 11 true} {22 17 false} {11 17 true} {23 17 true} {1 6 false} {17 12 false} {6 12 true} {20 15 false} {9 14 false} {15 10 false} {14 19 false} {10 5 false} {12 17 false}],0.2
RandomPlayer, POMCP,-1,1,1000,1,0.95,0.005, [{3 8 false} {22 17 false} {1 6 false} {23 18 false} {8 13 false} {17 13 true} {6 11 false} {13 8 false} {2 8 true} {18 13 false} {4 9 false} {13 9 true} {8 13 false} {9 4 false}],0.2
RandomPlayer, POMCP,-1,1,1000,1,0.95,0.005, [{4 9 false} {21 16 false} {0 5 false} {16 11 false} {5 11 true} {22 17 false} {11 17 true} {23 17 true} {1 6 false} {17 12 false} {6 12 true} {20 15 false} {9 14 false} {15 10 false} {3 8 false} {10 5 false} {8 13 false} {5 0 false}],0.2
RandomPlayer, POMCP,1,1,1000,1,0.95,0.005, [{3 8 false} {23 18 false} {2 7 false} {18 13 false} {7 13 true} {22 17 false} {13 17 true} {21 17 true} {1 6 false} {17 12 false} {6 12 true} {24 19 false} {12 17 false} {19 14 false} {8 14 true} {20 15 false} {4 9 false} {15 10 false} {17 22 false}],0.2
RandomPlayer, POMCP,1,1,1000,1,0.95,0.005, [{2 7 false} {23 18 false} {0 5 false} {18 13 false} {7 13 true} {22 17 false} {13 17 true} {21 17 true} {1 6 false} {17 12 false} {6 12 true} {24 19 false} {12 17 false} {19 14 false} {5 10 false} {14 9 false} {3 9 true} {20 15 false} {17 22 false}],0.2
RandomPlayer, POMCP,-1,1,1000,1,0.95,0.005, [{3 8 false} {23 18 false} {4 9 false} {18 13 false} {9 13 true} {22 17 false} {13 17 true} {21 17 true} {8 13 false} {17 13 true} {2 7 false} {13 8 false} {1 6 false} {8 3 false}],0.2
RandomPlayer, POMCP,-1,1,1000,1,0.95,0.005, [{0 5 false} {23 18 false} {3 8 false} {18 13 false} {1 6 false} {22 17 false} {5 10 false} {21 16 false} {10 16 true} {20 16 true} {4 9 false} {13 9 true} {8 13 false} {9 4 false}],0.2
RandomPlayer, POMCP,-1,1,1000,1,0.95,0.005, [{2 7 false} {21 16 false} {0 5 false} {16 11 false} {5 11 true} {22 17 false} {11 17 true} {23 17 true} {1 6 false} {17 12 false} {6 12 true} {20 15 false} {3 8 false} {15 10 false} {4 9 false} {10 5 false} {9 14 false} {5 0 false}],0.2
